t,x,tau
10818,0.974606392,17
10819,1.015403987,17
10820,1.058156211,17
10821,1.094314815,17
10822,1.118256646,17
10823,1.129361003,17
10824,1.130565033,17
10825,1.126019589,17
10826,1.119649234,17
10827,1.114594886,17
10828,1.113049866,17
10829,1.116191142,17
10830,1.124137264,17
10831,1.135990431,17
10832,1.15001449,17
10833,1.163859397,17
10834,1.174579648,17
10835,1.178333014,17
10836,1.170425914,17
10837,1.147177787,17
10838,1.109139662,17
10839,1.061430398,17
10840,1.010403203,17
10841,0.960985854,17
10842,0.916141702,17
10843,0.877183754,17
10844,0.844133952,17
10845,0.816024976,17
10846,0.791233789,17
10847,0.767894482,17
10848,0.74435009,17
10849,0.71953382,17
10850,0.69316106,17
10851,0.665707212,17
10852,0.638300062,17
10853,0.612725352,17
10854,0.591643562,17
10855,0.57885451,17
10856,0.579077382,17
10857,0.596577786,17
10858,0.632736425,17
10859,0.684434447,17
10860,0.745342863,17
10861,0.80897871,17
10862,0.870706942,17
10863,0.927946857,17
10864,0.979515255,17
10865,1.024922863,17
10866,1.063913454,17
10867,1.096267896,17
10868,1.121812131,17
10869,1.140534747,17
10870,1.152724006,17
10871,1.159089425,17
10872,1.160890588,17
10873,1.160085505,17
10874,1.159403446,17
10875,1.162101181,17
10876,1.171149988,17
10877,1.187901982,17
10878,1.2106891,17
10879,1.234073913,17
10880,1.24992956,17
10881,1.25089628,17
10882,1.233858888,17
10883,1.200413167,17
10884,1.154821528,17
10885,1.101856918,17
10886,1.045650339,17
10887,0.989365507,17
10888,0.935260986,17
10889,0.884848328,17
10890,0.839000808,17
10891,0.797950307,17
10892,0.761185386,17
10893,0.727386654,17
10894,0.694658005,17
10895,0.661216104,17
10896,0.626274068,17
10897,0.590496504,17
10898,0.555698544,17
10899,0.524230227,17
10900,0.498694087,17
10901,0.482108985,17
10902,0.47815761,17
10903,0.490919023,17
10904,0.523433721,17
10905,0.57531074,17
10906,0.641485821,17
10907,0.714074555,17
10908,0.785739749,17
10909,0.851636323,17
10910,0.909378225,17
10911,0.958126047,17
10912,0.997702668,17
10913,1.028096286,17
10914,1.049389541,17
10915,1.061944284,17
10916,1.066578362,17
10917,1.064602477,17
10918,1.05778625,17
10919,1.048364059,17
10920,1.039099466,17
10921,1.033293564,17
10922,1.034489576,17
10923,1.045647531,17
10924,1.06788373,17
10925,1.099151534,17
10926,1.133448646,17
10927,1.161960725,17
10928,1.176915812,17
10929,1.175222348,17
10930,1.158617675,17
10931,1.131412305,17
10932,1.098393992,17
10933,1.063763952,17
10934,1.030814455,17
10935,1.001917649,17
10936,0.978549737,17
10937,0.96122377,17
10938,0.949325043,17
10939,0.940950669,17
10940,0.932931886,17
10941,0.921246415,17
10942,0.902049979,17
10943,0.873356531,17
10944,0.836400845,17
10945,0.795117301,17
10946,0.754201608,17
10947,0.717788156,17
10948,0.689248226,17
10949,0.671319702,17
10950,0.665962562,17
10951,0.673873545,17
10952,0.694044396,17
10953,0.723872007,17
10954,0.759907677,17
10955,0.798802626,17
10956,0.837997568,17
10957,0.876075725,17
10958,0.912903996,17
10959,0.949536988,17
10960,0.987560129,17
10961,1.027633118,17
10962,1.06814432,17
10963,1.10576565,17
10964,1.137551845,17
10965,1.162325059,17
10966,1.180685491,17
10967,1.194430388,17
10968,1.205932934,17
10969,1.217561142,17
10970,1.231105013,17
10971,1.247267372,17
10972,1.265352126,17
10973,1.283294867,17
10974,1.298117847,17
10975,1.306670827,17
10976,1.306230407,17
10977,1.294609998,17
10978,1.270078039,17
10979,1.231913905,17
10980,1.181551353,17
10981,1.12263982,17
10982,1.059531414,17
10983,0.995839583,17
10984,0.933951193,17
10985,0.875125715,17
10986,0.81975094,17
10987,0.767618346,17
10988,0.718222184,17
10989,0.671069946,17
10990,0.625926332,17
10991,0.582906029,17
10992,0.542413037,17
10993,0.50502133,17
10994,0.471416314,17
10995,0.442476818,17
10996,0.419535511,17
10997,0.404806147,17
10998,0.401816927,17
10999,0.415352194,17
11000,0.449961544,17
11001,0.506624922,17
11002,0.580080298,17
11003,0.660601389,17
11004,0.738732719,17
11005,0.808201273,17
11006,0.865963873,17
11007,0.911140825,17
11008,0.944067037,17
11009,0.965715943,17
11010,0.977388337,17
11011,0.980544884,17
11012,0.976722579,17
11013,0.967520234,17
11014,0.954661142,17
11015,0.940146692,17
11016,0.926486592,17
11017,0.916895679,17
11018,0.915167813,17
11019,0.924863271,17
11020,0.947894659,17
11021,0.983167001,17
11022,1.025775619,17
11023,1.067661122,17
11024,1.10088993,17
11025,1.12149362,17
11026,1.130194273,17
11027,1.130422422,17
11028,1.12624758,17
11029,1.121278759,17
11030,1.11827245,17
11031,1.119026916,17
11032,1.124348952,17
11033,1.134054156,17
11034,1.147044769,17
11035,1.161484928,17
11036,1.17495401,17
11037,1.184334271,17
11038,1.185463774,17
11039,1.173559373,17
11040,1.145798494,17
11041,1.104231784,17
11042,1.054718697,17
11043,1.003327071,17
11044,0.954362068,17
11045,0.910223841,17
11046,0.87178669,17
11047,0.838756563,17
11048,0.809991661,17
11049,0.78386062,17
11050,0.75865315,17
11051,0.732985645,17
11052,0.706099924,17
11053,0.677971113,17
11054,0.649246136,17
11055,0.621163365,17
11056,0.595628128,17
11057,0.575479038,17
11058,0.564696889,17
11059,0.56799179,17
11060,0.589216025,17
11061,0.628960983,17
11062,0.683394584,17
11063,0.745987256,17
11064,0.810476874,17
11065,0.872521492,17
11066,0.929708993,17
11067,0.980886205,17
11068,1.025514416,17
11069,1.06327864,17
11070,1.093950103,17
11071,1.117423271,17
11072,1.133824906,17
11073,1.143621682,17
11074,1.147719371,17
11075,1.147586545,17
11076,1.145396101,17
11077,1.14405923,17
11078,1.146905134,17
11079,1.156799827,17
11080,1.174827964,17
11081,1.198983108,17
11082,1.223516941,17
11083,1.24013299,17
11084,1.241546713,17
11085,1.224916371,17
11086,1.192125491,17
11087,1.147607167,17
11088,1.096179983,17
11089,1.041946749,17
11090,0.98801879,17
11091,0.936604275,17
11092,0.889166565,17
11093,0.846510011,17
11094,0.808739173,17
11095,0.775127144,17
11096,0.744066706,17
11097,0.713385182,17
11098,0.681149564,17
11099,0.646622078,17
11100,0.610687811,17
11101,0.575445322,17
11102,0.543493802,17
11103,0.517616315,17
11104,0.500931541,17
11105,0.497092683,17
11106,0.509931788,17
11107,0.542022261,17
11108,0.592569289,17
11109,0.656592664,17
11110,0.726797119,17
11111,0.796514991,17
11112,0.861320228,17
11113,0.918957347,17
11114,0.968517303,17
11115,1.009632659,17
11116,1.042032098,17
11117,1.065521488,17
11118,1.080232079,17
11119,1.086841532,17
11120,1.086612249,17
11121,1.081331556,17
11122,1.073285131,17
11123,1.06528365,17
11124,1.060620542,17
11125,1.062726202,17
11126,1.074338153,17
11127,1.096295939,17
11128,1.126283662,17
11129,1.158110165,17
11130,1.182954727,17
11131,1.193230569,17
11132,1.186119398,17
11133,1.163634975,17
11134,1.130321014,17
11135,1.091120689,17
11136,1.050300613,17
11137,1.011146668,17
11138,0.975991106,17
11139,0.946278777,17
11140,0.922532502,17
11141,0.904202277,17
11142,0.889503899,17
11143,0.875460825,17
11144,0.858400643,17
11145,0.835068289,17
11146,0.804135464,17
11147,0.7670961,17
11148,0.727549057,17
11149,0.689626983,17
11150,0.657094797,17
11151,0.633305741,17
11152,0.621304129,17
11153,0.623512138,17
11154,0.6409236,17
11155,0.672347357,17
11156,0.714512883,17
11157,0.763171126,17
11158,0.814408191,17
11159,0.865421598,17
11160,0.914672911,17
11161,0.961677031,17
11162,1.006552106,17
11163,1.0492686,17
11164,1.088833255,17
11165,1.123258698,17
11166,1.15063723,17
11167,1.170222881,17
11168,1.182676568,17
11169,1.18976901,17
11170,1.19399692,17
11171,1.198201954,17
11172,1.205084478,17
11173,1.216554128,17
11174,1.233011309,17
11175,1.252757072,17
11176,1.271834227,17
11177,1.284725721,17
11178,1.286004905,17
11179,1.272126159,17
11180,1.242283159,17
11181,1.19822562,17
11182,1.14356081,17
11183,1.082726283,17
11184,1.019861322,17
11185,0.958116739,17
11186,0.899532604,17
11187,0.845181772,17
11188,0.79532811,17
11189,0.749549443,17
11190,0.706906104,17
11191,0.666250471,17
11192,0.626658795,17
11193,0.587808018,17
11194,0.550094513,17
11195,0.514478465,17
11196,0.482265472,17
11197,0.455066743,17
11198,0.43503238,17
11199,0.425278225,17
11200,0.430155245,17
11201,0.454514364,17
11202,0.501052626,17
11203,0.566948801,17
11204,0.643827517,17
11205,0.721971806,17
11206,0.79421351,17
11207,0.85675549,17
11208,0.908188659,17
11209,0.948362417,17
11210,0.977698261,17
11211,0.996913953,17
11212,1.006963015,17
11213,1.009028899,17
11214,1.004513507,17
11215,0.995040856,17
11216,0.982522128,17
11217,0.969309103,17
11218,0.958390586,17
11219,0.953420211,17
11220,0.958188873,17
11221,0.97537202,17
11222,1.005043594,17
11223,1.043583573,17
11224,1.083646622,17
11225,1.116533384,17
11226,1.136336421,17
11227,1.142106611,17
11228,1.136644867,17
11229,1.124212293,17
11230,1.108995166,17
11231,1.094466821,17
11232,1.083210033,17
11233,1.07686602,17
11234,1.076071376,17
11235,1.080381515,17
11236,1.088247054,17
11237,1.097081673,17
11238,1.103349207,17
11239,1.102649956,17
11240,1.090361707,17
11241,1.063755539,17
11242,1.024417854,17
11243,0.977649022,17
11244,0.929399935,17
11245,0.88428385,17
11246,0.845279666,17
11247,0.813973191,17
11248,0.79073251,17
11249,0.774810314,17
11250,0.764526793,17
11251,0.757614656,17
11252,0.751690208,17
11253,0.744758029,17
11254,0.735650931,17
11255,0.724318444,17
11256,0.711952332,17
11257,0.701062128,17
11258,0.695565514,17
11259,0.700519442,17
11260,0.72061208,17
11261,0.75731862,17
11262,0.80710768,17
11263,0.863244899,17
11264,0.919438057,17
11265,0.971857515,17
11266,1.019023395,17
11267,1.060874018,17
11268,1.097926618,17
11269,1.130770707,17
11270,1.159844425,17
11271,1.185381818,17
11272,1.207446831,17
11273,1.226028159,17
11274,1.241205852,17
11275,1.253388638,17
11276,1.263570466,17
11277,1.273440577,17
11278,1.284975082,17
11279,1.299091213,17
11280,1.313656164,17
11281,1.322678992,17
11282,1.318847329,17
11283,1.297926271,17
11284,1.260462696,17
11285,1.210040033,17
11286,1.150973649,17
11287,1.087067964,17
11288,1.021274484,17
11289,0.955746998,17
11290,0.892002137,17
11291,0.83107196,17
11292,0.773613833,17
11293,0.719971102,17
11294,0.67019031,17
11295,0.624022266,17
11296,0.580982431,17
11297,0.540571196,17
11298,0.50262818,17
11299,0.467578447,17
11300,0.436409741,17
11301,0.41058823,17
11302,0.392193925,17
11303,0.384283275,17
11304,0.391169404,17
11305,0.417846681,17
11306,0.467479386,17
11307,0.53757383,17
11308,0.619080672,17
11309,0.700810555,17
11310,0.774419868,17
11311,0.835777654,17
11312,0.883831692,17
11313,0.919145435,17
11314,0.942920476,17
11315,0.956512794,17
11316,0.961283804,17
11317,0.958624424,17
11318,0.950022064,17
11319,0.937126324,17
11320,0.921845723,17
11321,0.906512409,17
11322,0.894088487,17
11323,0.888235418,17
11324,0.892861174,17
11325,0.910873563,17
11326,0.942586857,17
11327,0.984596242,17
11328,1.029869414,17
11329,1.070202965,17
11330,1.100118715,17
11331,1.118625368,17
11332,1.127993154,17
11333,1.131765434,17
11334,1.133452907,17
11335,1.13592775,17
11336,1.141171214,17
11337,1.150167921,17
11338,1.162902931,17
11339,1.178493306,17
11340,1.195454091,17
11341,1.211964804,17
11342,1.225846907,17
11343,1.234024895,17
11344,1.231962925,17
11345,1.2148532,17
11346,1.181307721,17
11347,1.135222997,17
11348,1.082877149,17
11349,1.029586597,17
11350,0.97867202,17
11351,0.931693824,17
11352,0.888903125,17
11353,0.849650216,17
11354,0.812780222,17
11355,0.777040159,17
11356,0.741446781,17
11357,0.705519027,17
11358,0.669313648,17
11359,0.633309444,17
11360,0.59828135,17
11361,0.565311498,17
11362,0.535995984,17
11363,0.512759151,17
11364,0.499031981,17
11365,0.49897641,17
11366,0.516398143,17
11367,0.552812419,17
11368,0.60590716,17
11369,0.670135615,17
11370,0.739040433,17
11371,0.807210556,17
11372,0.870879203,17
11373,0.927654562,17
11374,0.976088675,17
11375,1.015399969,17
11376,1.045350287,17
11377,1.066176016,17
11378,1.078515735,17
11379,1.083350839,17
11380,1.082005561,17
11381,1.076228149,17
11382,1.068316225,17
11383,1.061184496,17
11384,1.058206592,17
11385,1.062654496,17
11386,1.076767673,17
11387,1.100713894,17
11388,1.131599367,17
11389,1.162912573,17
11390,1.185856684,17
11391,1.193318403,17
11392,1.183349685,17
11393,1.158810807,17
11394,1.124655728,17
11395,1.08577107,17
11396,1.046121099,17
11397,1.00865499,17
11398,0.975428515,17
11399,0.947664139,17
11400,0.925661046,17
11401,0.908598281,17
11402,0.894398478,17
11403,0.879893623,17
11404,0.86148146,17
11405,0.836304138,17
11406,0.803613166,17
11407,0.765359976,17
11408,0.725314765,17
11409,0.687596791,17
11410,0.655907603,17
11411,0.633504335,17
11412,0.623236285,17
11413,0.627176737,17
11414,0.645878432,17
11415,0.677812607,17
11416,0.719645552,17
11417,0.76732219,17
11418,0.817230638,17
11419,0.866859234,17
11420,0.914915016,17
11421,0.961104325,17
11422,1.005627456,17
11423,1.04834642,17
11424,1.088004491,17
11425,1.122399883,17
11426,1.149603775,17
11427,1.168989083,17
11428,1.181366473,17
11429,1.188625191,17
11430,1.193317515,17
11431,1.198250942,17
11432,1.205990011,17
11433,1.218234362,17
11434,1.235170525,17
11435,1.254976605,17
11436,1.273754341,17
11437,1.286240092,17
11438,1.287302269,17
11439,1.273500919,17
11440,1.243892682,17
11441,1.200039411,17
11442,1.145491581,17
11443,1.084735281,17
11444,1.021956741,17
11445,0.960312547,17
11446,0.9018162,17
11447,0.847494686,17
11448,0.797558915,17
11449,0.751546693,17
11450,0.708518159,17
11451,0.667380821,17
11452,0.627304449,17
11453,0.58805186,17
11454,0.550055673,17
11455,0.514255953,17
11456,0.481905759,17
11457,0.454558089,17
11458,0.434312734,17
11459,0.424244756,17
11460,0.428673277,17
11461,0.452446664,17
11462,0.498343071,17
11463,0.563723205,17
11464,0.640383804,17
11465,0.718644225,17
11466,0.791246474,17
11467,0.854260241,17
11468,0.906159989,17
11469,0.94672086,17
11470,0.976336893,17
11471,0.995734867,17
11472,1.005894286,17
11473,1.008023173,17
11474,1.003536947,17
11475,0.994060645,17
11476,1.033289958,10
11477,1.07432433,10
11478,1.108446713,10
11479,1.129571049,10
11480,1.136574399,10
11481,1.132185548,10
11482,1.120668168,10
11483,1.106235819,10
11484,1.092389059,10
11485,1.081732435,10
11486,1.075925222,10
11487,1.054892284,10
11488,1.019894143,10
11489,0.976245002,10
11490,0.930179036,10
11491,0.886606251,10
11492,0.848707213,10
11493,0.818179469,10
11494,0.795446036,10
11495,0.779788199,10
11496,0.769548743,10
11497,0.762485485,10
11498,0.764192287,10
11499,0.779749465,10
11500,0.811078112,10
11501,0.855254123,10
11502,0.906116144,10
11503,0.957678389,10
11504,1.006155995,10
11505,1.04998099,10
11506,1.088970591,10
11507,1.123533838,10
11508,1.154179204,10
11509,1.18187857,10
11510,1.207676749,10
11511,1.231331227,10
11512,1.24963396,10
11513,1.25665054,10
11514,1.247143145,10
11515,1.219957946,10
11516,1.177851149,10
11517,1.125174422,10
11518,1.066091829,10
11519,1.003916839,10
11520,0.940939648,10
11521,0.878628994,10
11522,0.818092129,10
11523,0.760580704,10
11524,0.707749287,10
11525,0.66166403,10
11526,0.624886719,10
11527,0.600768899,10
11528,0.593612017,10
11529,0.607863976,10
11530,0.645507262,10
11531,0.702838052,10
11532,0.770465765,10
11533,0.837667473,10
11534,0.896762052,10
11535,0.944308376,10
11536,0.980115685,10
11537,1.005957064,10
11538,1.024783729,10
11539,1.040386245,10
11540,1.057088806,10
11541,1.078879898,10
11542,1.107543018,10
11543,1.140303242,10
11544,1.169451116,10
11545,1.186718155,10
11546,1.188815992,10
11547,1.177755656,10
11548,1.157589289,10
11549,1.131826843,10
11550,1.102352162,10
11551,1.069212922,10
11552,1.031083743,10
11553,0.98661908,10
11554,0.936304869,10
11555,0.883109558,10
11556,0.831092077,10
11557,0.783799875,10
11558,0.743813676,10
11559,0.71294572,10
11560,0.692521513,10
11561,0.683676491,10
11562,0.687730856,10
11563,0.706407266,10
11564,0.741063913,10
11565,0.790333058,10
11566,0.848375351,10
11567,0.90717452,10
11568,0.960603,10
11569,1.00597403,10
11570,1.04328669,10
11571,1.074035316,10
11572,1.100383045,10
11573,1.124710568,10
11574,1.149280608,10
11575,1.175513973,10
11576,1.202304745,10
11577,1.224282689,10
11578,1.233568307,10
11579,1.225321271,10
11580,1.200391512,10
11581,1.162900823,10
11582,1.117210328,10
11583,1.066574369,10
11584,1.01298213,10
11585,0.957469057,10
11586,0.900657867,10
11587,0.843479275,10
11588,0.787718911,10
11589,0.735884037,10
11590,0.690693853,10
11591,0.654913346,10
11592,0.631533197,10
11593,0.623833506,10
11594,0.634878581,10
11595,0.666164961,10
11596,0.71578062,10
11597,0.777511346,10
11598,0.84244684,10
11599,0.902475121,10
11600,0.95285556,10
11601,0.992377803,10
11602,1.022248589,10
11603,1.045068462,10
11604,1.064224427,10
11605,1.083441008,10
11606,1.106075565,10
11607,1.133742757,10
11608,1.164254005,10
11609,1.190608553,10
11610,1.20442221,10
11611,1.201836222,10
11612,1.184685066,10
11613,1.157239446,10
11614,1.123353695,10
11615,1.085348335,10
11616,1.043926528,10
11617,0.998672581,10
11618,0.949096748,10
11619,0.895947222,10
11620,0.841766868,10
11621,0.790038063,10
11622,0.7440194,10
11623,0.706378144,10
11624,0.679347463,10
11625,0.664904323,10
11626,0.664831541,10
11627,0.680641602,10
11628,0.713107959,10
11629,0.760950452,10
11630,0.819251704,10
11631,0.880166522,10
11632,0.936484861,10
11633,0.984287517,10
11634,1.022895908,10
11635,1.053689416,10
11636,1.079092788,10
11637,1.101943885,10
11638,1.125033596,10
11639,1.150461372,10
11640,1.178303657,10
11641,1.204682499,10
11642,1.221844735,10
11643,1.22297857,10
11644,1.206887409,10
11645,1.176959431,10
11646,1.137690918,10
11647,1.092635071,10
11648,1.043918855,10
11649,0.992491026,10
11650,0.938698377,10
11651,0.883090866,10
11652,0.827176037,10
11653,0.773495227,10
11654,0.724972737,10
11655,0.684418777,10
11656,0.654562408,10
11657,0.638220655,10
11658,0.638197977,10
11659,0.656674454,10
11660,0.693994697,10
11661,0.747204479,10
11662,0.809563223,10
11663,0.872468434,10
11664,0.928905626,10
11665,0.975418597,10
11666,1.011741341,10
11667,1.03961646,10
11668,1.061883585,10
11669,1.08192001,10
11670,1.103133361,10
11671,1.12811277,10
11672,1.157052487,10
11673,1.185793104,10
11674,1.206190291,10
11675,1.211241946,10
11676,1.199735726,10
11677,1.175037982,10
11678,1.141550575,10
11679,1.102628345,10
11680,1.060035956,10
11681,1.014171893,10
11682,0.964761858,10
11683,0.911942961,10
11684,0.857254052,10
11685,0.803613896,10
11686,0.754322456,10
11687,0.712317814,10
11688,0.680137683,10
11689,0.660108841,10
11690,0.654410391,10
11691,0.664917978,10
11692,0.692719201,10
11693,0.737045165,10
11694,0.793822234,10
11695,0.855628929,10
11696,0.914558748,10
11697,0.965475614,10
11698,1.006756331,10
11699,1.039286657,10
11700,1.065337873,10
11701,1.087827628,10
11702,1.109819419,10
